CODIGO;NOMBRE;CATEGORIA;SUBCATEGORIA;TONALIDAD;COLORES;FORMATO;AMBIENTE;ESTILO;EMOCION;IMPACTO_VISUAL;TECNICA_VISUAL
3181;Empire State en Magenta;Paisajes;Ciudades;Pastel;violeta, rosa;Vertical;Living;Moderno;Energía;Protagonista;Fotográfica
3182;Libertad entre la Niebla;Paisajes;Ciudades;Oscuro;violeta, naranja;Vertical;Living;Industrial;Misterio;Protagonista;Fotográfica
3183;Instinto de Amor;mujer;Madre & hijo;Cálido;naranja, marrón;Vertical;Dormitorio;Nórdico;Armonía;Protagonista;Collage/Mixta
3184;Balcones de París;Paisajes;Ciudades;Cálido;beige, dorado;Horizontal;Living;Clásico;Elegancia;Protagonista;Fotográfica
3185;Lazo de Amor;Mujer;Madre & hijo;Cálido;naranja, violeta;Horizontal;Dormitorio;Boho;Armonía;Protagonista;Collage/Mixta
3186;El Alma del Gigante;Animales;Elefantes;Metálico;plateado, gris;Horizontal;Infantil/Juvenil;Minimalista;Inspiración;Equilibrado;Digital/3D
3187;El Primer Abrazo;Mujer;Madre & hijo;Frío;azul, amarillo;Vertical;Dormitorio;Boho;Armonía;Protagonista;Ilustrativa
3188;Ciudad en Calma;Paisajes;Ciudades;Metálico;violeta, amarillo;Horizontal;Living;Industrial;Energía;Protagonista;Fotográfica
3189;La Mirada del Cazador;Animales;Felinos;Frío;naranja, plateado;Horizontal;Infantil/Juvenil;Industrial;Fuerza;Protagonista;Digital/3D
3190;Memoria del Gigante;Animales;Elefantes;Tierra;beige, marrón;Horizontal;Living;Nórdico;Fuerza;Protagonista;Fotográfica
3191;El Vínculo Más Puro;Mujer;Madre & hijo;Cálido;blanco, beige;Horizontal;Dormitorio;Minimalista;Armonía;Suave;Pictórica
3192;Panorama Nocturno;Paisajes;Ciudades;Metálico;naranja, violeta;Horizontal;Living;Clásico;Inspiración;Protagonista;Collage/Mixta
3193;Libertad bajo la Luna;Paisajes;Ciudades;Pastel;violeta, naranja;Horizontal;Living;Clásico;Misterio;Protagonista;Collage/Mixta
3194;Libertad Nocturna 1;Paisajes;Ciudades;Frío;violeta, plateado;Horizontal;Living;Moderno;Energía;Protagonista;Fotográfica
3195;Galope Libre;Animales;Caballos;Oscuro;azul, violeta;Horizontal;Living;Moderno;Libertad;Protagonista;Digital/3D
3198;Rinoceronte con Estilo;Animales;Rinoceronte;Vibrante;violeta, naranja;Horizontal;Infantil/Juvenil;Moderno;Alegría;Protagonista;Collage/Mixta
3199;Jirafa con Estilo;Animales;Jirafas;Vibrante;amarillo, violeta;Horizontal;Infantil/Juvenil;Moderno;Alegría;Protagonista;Ilustrativa
3200;Jirafa de Neón;Animales;Jirafas;Vibrante;naranja, azul;Horizontal;Infantil/Juvenil;Moderno;Energía;Protagonista;Digital/3D
3201;Primavera en París;Paisajes;Ciudades;Cálido;amarillo, beige;Horizontal;Living;Clásico;Elegancia;Protagonista;Fotográfica
3202;Empire State entre Rosas;Paisajes;Ciudades;Pastel;rosa, beige;Horizontal;Living;Elegante;Romanticismo;Protagonista;Collage/Mixta
3203;Majestad Silvestre;Animales;Felinos;Frío;violeta, rosa;Horizontal;Infantil/Juvenil;Moderno;Fuerza;Protagonista;Digital/3D
3204;Tigre de Neón junto al Mar;Animales;Felinos;Vibrante;rosa, rojo;Horizontal;Infantil/Juvenil;Moderno;Fuerza;Protagonista;Digital/3D
3205;Silueta Felina;Animales;Felinos;Frío;naranja, violeta;Horizontal;Infantil/Juvenil;Moderno;Misterio;Protagonista;Digital/3D
3206;Espíritu Salvaje y Sereno;Animales;Felinos;Frío;rojo, violeta;Horizontal;Infantil/Juvenil;Moderno;Fuerza;Protagonista;Digital/3D
3207;Elegancia Innata;Animales;Felinos;Pastel;plateado, rosa;Horizontal;Infantil/Juvenil;Moderno;Fuerza;Protagonista;Digital/3D
3208;Verano Pop;Paisajes;General;Vibrante;naranja, amarillo;Horizontal;Infantil/Juvenil;Moderno;Alegría;Protagonista;Ilustrativa
3209;Avenida Dorada;Paisajes;Ciudades;Cálido;naranja, amarillo;Horizontal;Living;Clásico;Energía;Protagonista;Fotográfica
3210;Promesa de Amor;Romantico;pareja;Cálido;naranja, amarillo;Horizontal;Dormitorio;Nórdico;Romanticismo;Protagonista;Fotográfica
3211;Rostro de la Libertad;Paisajes;Ciudades;Oscuro;plateado, naranja;Horizontal;Living;Industrial;Fuerza;Protagonista;Fotográfica
3212;Libertad sobre Manhattan;Paisajes;Ciudades;Frío;verde, violeta;Vertical;Living;Moderno;Inspiración;Protagonista;Fotográfica
3213;Libre para Volar;Alas;General;Neutro;plateado, blanco;Horizontal;Dormitorio;Minimalista;Inspiración;Protagonista;Digital/3D
3215;Espíritu Libre;Alas;General;Metálico;plateado, gris;Horizontal;Living;Industrial;Fuerza;Protagonista;Digital/3D
3217;Alas Celestiales;Alas;General;Neutro;plateado, blanco;Horizontal;Dormitorio;Minimalista;Inspiración;Protagonista;Digital/3D
3219;Entre Cielo y Luz;Alas;General;Blanco y Negro;plateado, blanco;Horizontal;Dormitorio;Minimalista;Calma;Suave;Digital/3D
3221;Encanto Puro;Mujer;General;Cálido;naranja, dorado;Horizontal;Dormitorio;Moderno;Alegría;Protagonista;Collage/Mixta
3222;Jirafa Pop;Animales;Jirafas;Vibrante;rosa, marrón;Horizontal;Infantil/Juvenil;Moderno;Alegría;Protagonista;Ilustrativa
3223;Pulso de la Metrópolis;Paisajes;Ciudades;Oscuro;amarillo, dorado;Horizontal;Living;Industrial;Misterio;Protagonista;Fotográfica
3224;El Mapa de los Sueños;Mapamundi;General;Pastel;violeta, azul;Horizontal;Oficina;Boho;Calma;Equilibrado;Ilustrativa
3225;Dulce Mirada Pop;Mujer;General;Vibrante;verde, rojo;Horizontal;Dormitorio;Moderno;Alegría;Protagonista;Collage/Mixta
3226;Flor Eterna;Botanica;Flores;Neutro;rojo, naranja;Vertical;Dormitorio;Boho;Romanticismo;Protagonista;Pictórica
3227;Taxis de Nueva York;Paisajes;Ciudades;Metálico;amarillo, naranja;Horizontal;Living;Industrial;Energía;Protagonista;Fotográfica
3228;El Alma en Formas;Abstracto;General;Vibrante;violeta, rosa;Horizontal;Living;Moderno;Energía;Protagonista;Abstracta
3229;Sintonía Perfecta;Romantico;pareja;Pastel;amarillo, azul;Horizontal;Dormitorio;Boho;Romanticismo;Protagonista;Digital/3D
3230;Rey Multicolor;Animales;Felinos;Vibrante;violeta, dorado;Horizontal;Hall de Entrada;Moderno;Fuerza;Protagonista;Ilustrativa
3231;Ruta de Neón;Paisajes;General;Frío;rosa, naranja;Horizontal;Infantil/Juvenil;Moderno;Libertad;Protagonista;Digital/3D
3232;Puente sobre el Hudson;Paisajes;Ciudades;Metálico;gris, plateado;Horizontal;Living;Industrial;Misterio;Protagonista;Fotográfica
3233;Destello Urbano;Paisajes;Ciudades;Tierra;violeta, rojo;Vertical;Living;Moderno;Romanticismo;Protagonista;Fotográfica
3234;Amanecer sobre la Urbe;Paisajes;Ciudades;Pastel;violeta, rojo;Horizontal;Living;Moderno;Energía;Protagonista;Fotográfica
3236;Beso entre Luces;Mujer;Rostros étnicos;Frío;violeta, naranja;Horizontal;Dormitorio;Minimalista;Romanticismo;Equilibrado;Digital/3D
3237;Latidos Compartidos;Romantico;pareja;Cálido;naranja, amarillo;Horizontal;Dormitorio;Nórdico;Romanticismo;Protagonista;Fotográfica
3238;Complicidad Sincera;Romantico;pareja;Cálido;naranja, amarillo;Horizontal;Dormitorio;Nórdico;Romanticismo;Protagonista;Fotográfica
3239;Vínculo Sincero;Romantico;pareja;Cálido;naranja, amarillo;Horizontal;Dormitorio;Moderno;Romanticismo;Protagonista;Digital/3D
3240;El Lazo del Amor;Romantico;pareja;Cálido;naranja, amarillo;Horizontal;Dormitorio;Nórdico;Romanticismo;Protagonista;Fotográfica
3241;Unión de Almas;Romantico;pareja;Metálico;plateado, naranja;Horizontal;Dormitorio;Elegante;Romanticismo;Protagonista;Fotográfica
3242;Movimiento Interior;Abstracto;General;Vibrante;naranja, amarillo;Horizontal;Living;Moderno;Energía;Protagonista;Abstracta
3243;Geometría Urbana;Paisajes;Ciudades;Cálido;plateado, gris;Horizontal;Living;Clásico;Inspiración;Protagonista;Fotográfica
3244;Icono Nocturno;Paisajes;Ciudades;Metálico;plateado, naranja;Vertical;Living;Industrial;Energía;Protagonista;Fotográfica
3245;Cumbres de Neón 2;Paisajes;Montañas;Pastel;rosa, violeta;Horizontal;Infantil/Juvenil;Moderno;Energía;Protagonista;Digital/3D
3246;Alas del Alma;Alas;General;Blanco y Negro;plateado, gris;Horizontal;Dormitorio;Minimalista;Calma;Equilibrado;Digital/3D
3248;Alas de Esperanza;Alas;General;Neutro;plateado, blanco;Horizontal;Dormitorio;Minimalista;Inspiración;Protagonista;Digital/3D
3250;Bulldog Pop;Animales;Perros;Vibrante;violeta, dorado;Horizontal;Infantil/Juvenil;Moderno;Alegría;Protagonista;Digital/3D
3251;Concreto y Cielo;Paisajes;Ciudades;Frío;violeta, rojo;Horizontal;Living;Moderno;Energía;Protagonista;Fotográfica
3252;Calle con Historia;Paisajes;Ciudades;Frío;plateado, azul;Horizontal;Living;Clásico;Misterio;Protagonista;Fotográfica
3253;Amor Correspondido;Romantico;pareja;Pastel;azul, amarillo;Horizontal;Dormitorio;Boho;Romanticismo;Protagonista;Ilustrativa
3254;Historia de Dos;Romantico;pareja;Cálido;naranja, amarillo;Horizontal;Dormitorio;Elegante;Romanticismo;Protagonista;Fotográfica
3255;El Arte de Amar;Romantico;pareja;Cálido;naranja, amarillo;Horizontal;Dormitorio;Moderno;Romanticismo;Protagonista;Fotográfica
3256;Amor Incondicional;Mujer;Madre & hijo;Cálido;marrón, rojo;Vertical;Dormitorio;Clásico;Armonía;Protagonista;Pictórica
3257;Caos Ordenado;Abstracto;General;Frío;verde, dorado;Horizontal;Living;Elegante;Elegancia;Equilibrado;Abstracta
3258;Primavera en Manhattan;Paisajes;Ciudades;Tierra;amarillo, violeta;Horizontal;Living;Elegante;Romanticismo;Protagonista;Fotográfica
3259;Vida de Campo;Animales;Vacas;Vibrante;violeta, rosa;Horizontal;Infantil/Juvenil;Moderno;Alegría;Protagonista;Digital/3D
3260;Instante Romántico;Romantico;pareja;Pastel;azul, blanco;Horizontal;Dormitorio;Boho;Romanticismo;Equilibrado;Pictórica
3261;Empire State;Paisajes;Ciudades;Tierra;plateado, amarillo;Vertical;Living;Industrial;Inspiración;Protagonista;Fotográfica
3262;Alma Metropolitana;Paisajes;Ciudades;Blanco y Negro;gris, plateado;Horizontal;Living;Industrial;Fuerza;Protagonista;Fotográfica
3263;Urbe Serena;Paisajes;Ciudades;Frío;naranja, amarillo;Vertical;Living;Industrial;Energía;Protagonista;Fotográfica
3264;Libertad Nocturna 2;Paisajes;Ciudades;Frío;azul, plateado;Horizontal;Living;Moderno;Misterio;Protagonista;Fotográfica
3265;Ala de Luz;Alas;General;Neutro;plateado, blanco;Horizontal;Dormitorio;Minimalista;Calma;Suave;Digital/3D
3266;Jardín Luminoso;Botanica;Flores;Vibrante;amarillo, marrón;Horizontal;Living;Boho;Alegría;Protagonista;Pictórica
3267;Jardín Callado;Botanica;Flores;Vibrante;amarillo, naranja;Horizontal;Living;Boho;Alegría;Equilibrado;Pictórica
3268;Sombra Verde;Paisajes;Bosque;Vibrante;verde, naranja;Horizontal;Living;Boho;Energía;Protagonista;Collage/Mixta
3269;Alianza Salvaje 1;Animales;Felinos;Metálico;plateado, blanco;Vertical;Hall de Entrada;Elegante;Fuerza;Protagonista;Collage/Mixta
3270;Juego Cromático;Abstracto;General;Vibrante;dorado, naranja;Horizontal;Living;Moderno;Energía;Protagonista;Abstracta
3271;Encuentro de Texturas;Abstracto;General;Vibrante;naranja, dorado;Horizontal;Living;Elegante;Energía;Protagonista;Abstracta
3272;Capas del Alma;Abstracto;General;Frío;rojo, gris;Horizontal;Living;Moderno;Energía;Protagonista;Abstracta
3273;Trazo Espontáneo;Abstracto;General;Oscuro;rojo, negro;Horizontal;Living;Industrial;Fuerza;Protagonista;Abstracta
3274;Vórtice de Color;Abstracto;General;Metálico;plateado, dorado;Horizontal;Living;Elegante;Elegancia;Protagonista;Abstracta
3275;Aura Serena;Mujer;General;Metálico;amarillo, gris;Horizontal;Hall de Entrada;Elegante;Elegancia;Protagonista;Collage/Mixta
3276;Mirada Genuina;Mujer;General;Tierra;beige, marrón;Horizontal;Hall de Entrada;Boho;Fuerza;Protagonista;Collage/Mixta
3277;Flores de Papel;Botanica;Flores;Neutro;beige, blanco;Horizontal;Living;Elegante;Calma;Protagonista;Digital/3D
3278;Beso de Infancia;Romantico;pareja;Cálido;naranja, amarillo;Vertical;Infantil/Juvenil;Boho;Romanticismo;Protagonista;Pictórica
3279;Instante Perfumado;Botanica;Flores;Cálido;naranja, rojo;Horizontal;Living;Boho;Alegría;Protagonista;Pictórica
3280;Descanso Tropical 2;Paisajes;Playa;Cálido;naranja, amarillo;Vertical;Living;Nórdico;Calma;Protagonista;Fotográfica
3281;Esencia Delicada;Botanica;Flores;Vibrante;naranja, amarillo;Horizontal;Living;Clásico;Alegría;Protagonista;Fotográfica
3282;Caída de Agua Eterna;Paisajes;Cataratas;Frío;verde, violeta;Horizontal;Living;Moderno;Fuerza;Protagonista;Fotográfica
3283;Poder del Agua;Paisajes;Cataratas;Pastel;verde, violeta;Horizontal;Living;Moderno;Fuerza;Protagonista;Fotográfica
3284;Delicadeza Eterna;Botanica;Flores;Cálido;rojo, amarillo;Horizontal;Living;Moderno;Energía;Protagonista;Fotográfica
3285;Libertad Alada;Animales;Aves;Frío;blanco, plateado;Horizontal;Living;Elegante;Libertad;Protagonista;Pictórica
3286;Vuelo hacia el Horizonte;Animales;Aves;Metálico;plateado, dorado;Horizontal;Living;Clásico;Elegancia;Protagonista;Pictórica
3287;Grulla Dorada;Animales;Aves;Metálico;dorado, blanco;Horizontal;Living;Elegante;Libertad;Protagonista;Pictórica
3288;Rincón Perfumado;Botanica;Flores;Vibrante;rojo, naranja;Horizontal;Living;Moderno;Alegría;Protagonista;Fotográfica
3289;El Vuelo de la Libertad;Animales;Aves;Vibrante;naranja, amarillo;Horizontal;Living;Boho;Alegría;Protagonista;Pictórica
3290;Melodía del Cielo;Animales;Aves;Vibrante;verde, rosa;Horizontal;Infantil/Juvenil;Boho;Alegría;Protagonista;Pictórica
3291;Vuelo hacia lo Alto;Animales;Aves;Frío;violeta, azul;Horizontal;Living;Boho;Libertad;Protagonista;Pictórica
3292;Colibrí Azul;Animales;Aves;Pastel;azul, violeta;Horizontal;Living;Nórdico;Calma;Protagonista;Digital/3D
3293;Colibrí Mecánico;Animales;Aves;Oscuro;plateado, rojo;Horizontal;Infantil/Juvenil;Industrial;Misterio;Protagonista;Digital/3D
3294;Vuelo Etéreo;Animales;Aves;Cálido;naranja, rojo;Horizontal;Living;Nórdico;Calma;Equilibrado;Fotográfica
3295;Ave Tropical;Animales;Aves;Vibrante;naranja, azul;Horizontal;Living;Boho;Alegría;Protagonista;Pictórica
3296;Alas Libres;Animales;Aves;Frío;azul, verde;Horizontal;Living;Nórdico;Libertad;Protagonista;Fotográfica
3297;Colibrí entre Flores;Animales;Aves;Vibrante;verde, violeta;Horizontal;Living;Nórdico;Calma;Equilibrado;Fotográfica
3298;Jardín de Colibrí;Animales;Aves;Vibrante;violeta, verde;Horizontal;Living;Elegante;Elegancia;Protagonista;Digital/3D
3299;Presencia Alada;Animales;Aves;Vibrante;verde, rosa;Horizontal;Living;Nórdico;Alegría;Protagonista;Fotográfica
3300;Danza en el Aire;Animales;Aves;Pastel;verde, violeta;Horizontal;Living;Boho;Calma;Protagonista;Pictórica
3301;La Fuerza de las Alas;Alas;General;Oscuro;plateado, gris;Vertical;Dormitorio;Moderno;Misterio;Protagonista;Collage/Mixta
3302;Libertad Eterna;Alas;General;Blanco y Negro;plateado, gris;Vertical;Dormitorio;Moderno;Misterio;Protagonista;Collage/Mixta
3303;El Cielo Interior;Alas;General;Oscuro;plateado, gris;Vertical;Dormitorio;Moderno;Misterio;Protagonista;Collage/Mixta
3304;El Alma del Vuelo;Alas;General;Neutro;plateado, gris;Vertical;Dormitorio;Moderno;Inspiración;Protagonista;Collage/Mixta
3305;Alas del Infinito;Alas;General;Frío;plateado, gris;Vertical;Dormitorio;Moderno;Misterio;Protagonista;Collage/Mixta
3306;El Vuelo del Alma 2;Alas;General;Neutro;azul, plateado;Vertical;Dormitorio;Boho;Inspiración;Protagonista;Collage/Mixta
3307;Ángel de Luz;Alas;General;Neutro;gris, blanco;Vertical;Dormitorio;Moderno;Libertad;Protagonista;Collage/Mixta
3308;Expresión Libre;Abstracto;General;Vibrante;naranja, amarillo;Horizontal;Living;Elegante;Elegancia;Protagonista;Abstracta
3309;Abstracción Pura;Abstracto;General;Vibrante;violeta, dorado;Horizontal;Dormitorio;Elegante;Calma;Equilibrado;Abstracta
3311;Encuentro de Miradas;Romantico;pareja;Cálido;amarillo, naranja;Vertical;Dormitorio;Boho;Romanticismo;Protagonista;Pictórica
3312;Momento Íntimo;Romantico;pareja;Oscuro;amarillo, naranja;Vertical;Dormitorio;Boho;Romanticismo;Protagonista;Ilustrativa
3313;Templanza Salvaje;Animales;Felinos;Frío;verde, naranja;Vertical;Hall de Entrada;Industrial;Fuerza;Protagonista;Fotográfica
3314;Alianza Salvaje 2;Animales;Felinos;Blanco y Negro;plateado, naranja;Vertical;Hall de Entrada;Elegante;Fuerza;Protagonista;Collage/Mixta
3315;El Alma Eterna;Mujer;Rostros étnicos;Frío;azul, plateado;Vertical;Hall de Entrada;Boho;Misterio;Protagonista;Digital/3D
3316;Raíces de mi Sangre;Mujer;Rostros étnicos;Frío;azul, marrón;Vertical;Hall de Entrada;Boho;Fuerza;Protagonista;Digital/3D
3317;Sinfonía de Agua;Paisajes;Cataratas;Pastel;verde, violeta;Horizontal;Living;Moderno;Fuerza;Protagonista;Fotográfica
3318;Mirada Enmascarada;Mujer;General;Cálido;rojo, naranja;Horizontal;Dormitorio;Elegante;Misterio;Protagonista;Fotográfica
3319;Danza de Colores 2;Botanica;Flores;Vibrante;amarillo, rojo;Horizontal;Living;Clásico;Alegría;Protagonista;Fotográfica
3320;Fortaleza entre Rosas;Mujer;General;Cálido;amarillo, naranja;Vertical;Dormitorio;Boho;Calma;Protagonista;Pictórica
3321;El Abrazo de la Naturaleza;Botanica;Hojas;Vibrante;verde, plateado;Horizontal;Living;Moderno;Energía;Protagonista;Fotográfica
3322;Naturaleza Eterna;Botanica;Hojas;Vibrante;verde, marrón;Horizontal;Living;Moderno;Energía;Protagonista;Fotográfica
3323;Fuerza del Agua;Paisajes;Cataratas;Vibrante;verde, naranja;Horizontal;Living;Moderno;Fuerza;Protagonista;Fotográfica
3324;Refugio en el Bosque;Paisajes;Bosque;Cálido;naranja, marrón;Horizontal;Living;Nórdico;Calma;Protagonista;Fotográfica
3325;Impulso Abstracto;Abstracto;General;Oscuro;gris, rojo;Horizontal;Living;Industrial;Energía;Protagonista;Abstracta
3326;Aroma Íntimo;Botanica;Flores;Vibrante;naranja, amarillo;Horizontal;Living;Nórdico;Alegría;Equilibrado;Fotográfica
3327;Paraíso Tropical 2;Paisajes;Playa;Pastel;naranja, verde;Vertical;Living;Nórdico;Calma;Protagonista;Fotográfica
3328;Instinto Creativo;Abstracto;General;Frío;azul, dorado;Horizontal;Living;Elegante;Calma;Protagonista;Abstracta
3329;Lenguaje Visual;Abstracto;General;Oscuro;rojo, naranja;Horizontal;Living;Industrial;Energía;Protagonista;Abstracta
3330;Un Solo Latido;Romantico;pareja;Cálido;naranja, azul;Vertical;Dormitorio;Boho;Armonía;Protagonista;Fotográfica
3331;Brisa Eterna;Paisajes;Playa;Frío;naranja, verde;Vertical;Living;Nórdico;Libertad;Protagonista;Fotográfica
3334;Columpio Tropical;Paisajes;Montañas;Pastel;azul, naranja;Vertical;Living;Nórdico;Calma;Protagonista;Fotográfica
3335;Descanso entre Palmeras;Paisajes;Playa;Vibrante;naranja, verde;Vertical;Living;Nórdico;Calma;Protagonista;Fotográfica
3336;Horizonte de Verano;Paisajes;Playa;Pastel;rosa, violeta;Vertical;Living;Moderno;Misterio;Protagonista;Fotográfica
3337;Hamaca Tropical;Paisajes;Playa;Pastel;verde, azul;Vertical;Living;Nórdico;Calma;Protagonista;Fotográfica
3338;Atardecer en la Hamaca;Paisajes;Playa;Cálido;naranja, amarillo;Vertical;Living;Boho;Calma;Protagonista;Fotográfica
3339;Mar en Calma;Paisajes;Playa;Pastel;azul, verde;Vertical;Living;Nórdico;Libertad;Protagonista;Fotográfica
3341;Vapor y Espuma;Paisajes;Cataratas;Vibrante;verde, amarillo;Horizontal;Living;Moderno;Fuerza;Protagonista;Fotográfica
3342;Color y Delicadeza;Botanica;Flores;Vibrante;naranja, rojo;Horizontal;Living;Moderno;Energía;Protagonista;Fotográfica
3343;Fusión Cromática;Abstracto;General;Pastel;rosa, naranja;Horizontal;Living;Moderno;Misterio;Protagonista;Abstracta
3344;Fortaleza Interior;Mujer;General;Tierra;naranja, marrón;Horizontal;Hall de Entrada;Boho;Misterio;Protagonista;Collage/Mixta
3345;Lago al Atardecer;Paisajes;Playa;Cálido;naranja, amarillo;Vertical;Living;Nórdico;Calma;Equilibrado;Fotográfica
3346;Rostro Dorado;Mujer;Rostros étnicos;Tierra;marrón, dorado;Horizontal;Hall de Entrada;Elegante;Elegancia;Protagonista;Collage/Mixta
3347;Flores de Otoño;Botanica;Flores;Cálido;naranja, amarillo;Horizontal;Living;Boho;Calma;Equilibrado;Pictórica
3348;Fragmento Sensorial;Abstracto;General;Pastel;dorado, beige;Horizontal;Living;Elegante;Elegancia;Protagonista;Abstracta
3349;Susurro del Jardín;Botanica;Flores;Cálido;naranja, rosa;Horizontal;Living;Boho;Alegría;Protagonista;Pictórica
3350;Frescor de Verano;Comida;Frutas;Pastel;amarillo, naranja;Horizontal;Infantil/Juvenil;Minimalista;Alegría;Equilibrado;Ilustrativa
3351;Rock de Alas;Mujer;General;Frío;dorado, violeta;Horizontal;Infantil/Juvenil;Moderno;Energía;Protagonista;Ilustrativa
3352;Frutos del Verano;Comida;Frutas;Vibrante;amarillo, dorado;Horizontal;Infantil/Juvenil;Minimalista;Alegría;Equilibrado;Ilustrativa
3353;Frutas con Estilo;Comida;Frutas;Pastel;rosa, amarillo;Horizontal;Infantil/Juvenil;Moderno;Alegría;Protagonista;Ilustrativa
3354;Árbol en Flor;Botanica;Arboles;Vibrante;naranja, amarillo;Horizontal;Living;Boho;Armonía;Protagonista;Pictórica
